,address,code_district,code_suburb,dock_bikes,free_bases,id,light,name,no_available,number,reservations_count,total_bases,date_time,longitude,latitude,coordinates
139,"549 - Avd. Francisco PI y Maragall, 33,",16,166,2,17,2330,0,"549 - Avd. Francisco PI y Maragall, 33",0,549,0,19,2024-02-12 13:34:45,-3.6503544,40.4866354,"(-3.6503544, 40.4866354)"
140,"279 - Paseo de los Melancólicos, 1,",02,021,10,13,2331,2,"279 - Paseo de los Melancólicos, 1",0,279,0,23,2024-02-12 13:34:45,-3.7184816,40.4104448,"(-3.7184816, 40.4104448)"
141,"Calle Carmen de Burgos, 4,",17,174,10,13,2332,2,"407 - Calle Carmen de Burgos, 4",0,407,0,23,2024-02-12 13:34:45,-3.6847883,40.3575459,"(-3.6847883, 40.3575459)"
142,"Avenida de Nazaret nº 7,",03,033,11,12,1475,2,73 - Plaza de los Astros,0,73,0,23,2024-02-12 13:34:45,-3.6687,40.4115,"(-3.6687, 40.4115)"
143,"Avenida de Menéndez Pelayo nº 69,",03,035,22,5,1476,1,74 - Puerta del Pacífico ,0,74,0,27,2024-02-12 13:34:45,-3.676588763788984,40.41206290978386,"(-3.676588763788984, 40.41206290978386)"
144,"Avenida de Menéndez Pelayo con calle Poeta Esteban Villegas,",03,035,11,15,1477,2,75 - Menéndez Pelayo,0,75,0,27,2024-02-12 13:34:45,-3.6784749,40.4082717,"(-3.6784749, 40.4082717)"
145,"Avenida del Mediterráneo nº 19,",03,036,5,19,1478,0,76 - Puerta de Mariano de Cavia,0,76,0,24,2024-02-12 13:34:45,-3.675102,40.407271,"(-3.675102, 40.407271)"
146,"Plaza del Conde de Casal nº 8,",03,031,11,7,1479,2,77 - Conde de Casal,0,77,0,18,2024-02-12 13:34:45,-3.6707132,40.4064784,"(-3.6707132, 40.4064784)"
147,"Calle Cerro de la Plata nº 2,",03,032,7,16,1480,0,78 - Pedro Bosch,0,78,0,23,2024-02-12 13:34:45,-3.6745240600494444,40.40063747422422,"(-3.6745240600494444, 40.40063747422422)"
148,"Avenida de Menéndez Pelayo nº 38,",03,031,7,20,1481,0,79 - Puerta de Granada,0,79,0,27,2024-02-12 13:34:45,-3.6804398243230696,40.405110193977585,"(-3.6804398243230696, 40.405110193977585)"
149,"Cuesta de Claudio Moyano,",03,035,4,20,1484,0,81 - Cuesta de Moyano,0,81,0,24,2024-02-12 13:34:45,-3.691833220071059,40.40934261188139,"(-3.691833220071059, 40.40934261188139)"
150,"Calle Doctor Esquerdo nº 161,",03,033,11,12,1485,2,82 - Niño Jesús,0,82,0,23,2024-02-12 13:34:45,-3.6697526,40.4084556,"(-3.6697526, 40.4084556)"
151,"Calle Pío Baroja nº 10,",03,036,21,2,1486,1,83 - Pío Baroja,0,83,0,23,2024-02-12 13:34:45,-3.6744795,40.4132995,"(-3.6744795, 40.4132995)"
152,"Calle Doctor Esquerdo nº 191,",03,032,7,16,1487,0,84 - Valderribas,0,84,0,23,2024-02-12 13:34:45,-3.672481575393678,40.40357156992851,"(-3.672481575393678, 40.40357156992851)"
153,"Avenida de Menéndez Pelayo, 9,",03,035,18,9,1488,2,85 - Puerta de Madrid,0,85,0,27,2024-02-12 13:34:45,-3.679891,40.4213143,"(-3.679891, 40.4213143)"
154,"Plaza Cibeles,",01,013,12,12,1489,2,86 - Cibeles,0,86,0,24,2024-02-12 13:34:45,-3.6933498,40.4186516,"(-3.6933498, 40.4186516)"
155,"Calle Ayala nº 44,",04,041,18,5,1490,1,87 - Ayala,0,87,0,23,2024-02-12 13:34:45,-3.6832566,40.427736,"(-3.6832566, 40.427736)"
156,"Calle Velázquez nº 75,",04,046,16,7,1491,2,88 - Embajada de Italia,0,88,0,23,2024-02-12 13:34:45,-3.6838303,40.4313576,"(-3.6838303, 40.4313576)"
157,"Calle Ayala nº 102,",04,042,5,18,1492,0,89 - Conde Peñalver,0,89,0,23,2024-02-12 13:34:45,-3.6752024,40.4272582,"(-3.6752024, 40.4272582)"
158,"Calle Goya nº 18,",04,041,25,2,1493,1,90 - Goya 18,0,90,0,27,2024-02-12 13:34:45,-3.6838416,40.4251493,"(-3.6838416, 40.4251493)"
159,"Calle Hermosilla nº 70,",04,042,15,8,1494,2,91 - Hermosilla,0,91,0,23,2024-02-12 13:34:45,-3.6786285,40.426049,"(-3.6786285, 40.426049)"
160,"Calle Claudio Coello nº 45,",04,041,13,10,1495,2,92 - Claudio Coello,0,92,0,23,2024-02-12 13:34:45,-3.6865463,40.4262945,"(-3.6865463, 40.4262945)"
161,"Calle Goya nº 1,",04,041,17,6,1496,1,93 - Plaza de Colón,0,93,0,23,2024-02-12 13:34:45,-3.6893361690338167,40.42575853342561,"(-3.6893361690338167, 40.42575853342561)"
162,"Paseo de Recoletos nº 20,",04,041,20,3,1497,1,94 - Biblioteca Nacional,0,94,0,23,2024-02-12 13:34:45,-3.690756,40.4232153,"(-3.690756, 40.4232153)"
163,"Calle Claudio Coello nº 19,",04,041,15,8,1498,2,95 - Villanueva,0,95,0,23,2024-02-12 13:34:45,-3.6869293,40.4225428,"(-3.6869293, 40.4225428)"
164,"Calle Alcalá nº 111,",04,041,18,9,1499,2,96 - Castelló,0,96,0,27,2024-02-12 13:34:45,-3.682204798770403,40.42201515498424,"(-3.682204798770403, 40.42201515498424)"
165,"Avenida de Menéndez Pelayo nº 3,",04,042,21,6,1500,1,97 - Alcalá,0,97,0,27,2024-02-12 13:34:45,-3.6802556,40.4225364,"(-3.6802556, 40.4225364)"
166,"Plaza de Felipe II,",04,042,19,5,1501,1,98 - Plaza de Felipe II,0,98,0,24,2024-02-12 13:34:45,-3.6757676,40.4241325,"(-3.6757676, 40.4241325)"
167,"Calle Alcántara nº 2,",04,042,8,15,1502,2,99 - Alcántara,0,99,0,23,2024-02-12 13:34:45,-3.6740178,40.4260391,"(-3.6740178, 40.4260391)"
168,"Calle Goya nº 99,",04,042,14,13,1503,2,100 - Palacio de Deportes,0,100,0,27,2024-02-12 13:34:45,-3.67384,40.42478,"(-3.67384, 40.42478)"
169,"Calle Jorge Juan nº 131,",04,042,19,5,1504,1,101 - Jorge Juan,0,101,0,24,2024-02-12 13:34:45,-3.6696804,40.4230771,"(-3.6696804, 40.4230771)"
170,"Calle Alcalá nº 95,",04,041,16,7,1505,2,102 - Velázquez,0,102,0,23,2024-02-12 13:34:45,-3.6842317,40.4211845,"(-3.6842317, 40.4211845)"
171,"Calle José Ortega y Gasset nº 4,",04,046,19,4,1506,1,103 - Ortega y Gasset,0,103,0,23,2024-02-12 13:34:45,-3.686744,40.43053,"(-3.686744, 40.43053)"
172,"Paseo de la Castellana nº 4,",04,041,22,1,1507,1,104 - Castellana,0,104,0,22,2024-02-12 13:34:45,-3.68958,40.42677,"(-3.68958, 40.42677)"
173,"Calle Serrano nº 54,",04,041,19,4,1508,1,105 - Serrano 54,0,105,0,23,2024-02-12 13:34:45,-3.6875418,40.4270832,"(-3.6875418, 40.4270832)"
174,"Calle Serrano nº 32,",04,041,19,0,1510,1,106b - Colón B,0,106b,0,19,2024-02-12 13:34:45,-3.68789,40.424776,"(-3.68789, 40.424776)"
175,"Calle Serrano nº 8,",04,041,23,0,1511,1,107 - Columela,0,107,0,23,2024-02-12 13:34:45,-3.6883841104507464,40.42156087297841,"(-3.6883841104507464, 40.42156087297841)"
176,"Calle Mártires Concepcionistas nº 2,",04,042,8,19,1512,0,108 - Mártires Concepcionistas,0,108,0,27,2024-02-12 13:34:45,-3.670652,40.427402,"(-3.670652, 40.427402)"
177,"Calle José Ortega y Gasset nº 30,",04,046,18,5,1513,1,109 - Marqués de Salamanca,0,109,0,23,2024-02-12 13:34:45,-3.6814521,40.4301245,"(-3.6814521, 40.4301245)"
178,"Paseo de Moret nº 2,",09,091,0,23,1514,0,110 - Moncloa,0,110,0,23,2024-02-12 13:34:45,-3.7201021,40.434745,"(-3.7201021, 40.434745)"
179,"Calle Arcipreste de Hita nº 10,",07,071,18,5,1515,1,111a - Arcipreste de Hita A,0,111a,0,23,2024-02-12 13:34:45,-3.7175248,40.4336027,"(-3.7175248, 40.4336027)"
180,"Calle Arcipreste de Hita nº 12,",07,071,17,6,1516,1,111b - Arcipreste de Hita B,0,111b,0,23,2024-02-12 13:34:45,-3.7177434,40.433913,"(-3.7177434, 40.433913)"
181,"Paseo de Moret nº 11,",09,092,2,21,1517,0,112 - Paseo de Moret,0,112,0,23,2024-02-12 13:34:45,-3.724736,40.4326901,"(-3.724736, 40.4326901)"
182,"Paseo del Pintor Rosales frente al nº 38,",09,091,18,6,1518,1,113 - Pintor Rosales,0,113,0,24,2024-02-12 13:34:45,-3.7207263,40.427538,"(-3.7207263, 40.427538)"
183,"Calle Quintana nº 13,",09,092,16,7,1519,2,114 - Quintana,0,114,0,23,2024-02-12 13:34:45,-3.7174631,40.4278379,"(-3.7174631, 40.4278379)"
184,"Calle Evaristo San Miguel nº 2,",09,092,18,5,1520,1,115 - Ferraz,0,115,0,23,2024-02-12 13:34:45,-3.7170515055225373,40.42531476841791,"(-3.7170515055225373, 40.42531476841791)"
185,"Plaza de España,",09,092,3,14,1521,0,116A - Plaza de España,0,116A,0,18,2024-02-12 13:34:45,-3.713043,40.423679,"(-3.713043, 40.423679)"
186,"Calle de los Reyes,",01,015,7,11,1522,2,116B - Calle Reyes 10,0,116B,0,18,2024-02-12 13:34:45,-3.71046,40.423684,"(-3.71046, 40.423684)"
187,"Calle Altamirano nº 24,",09,092,12,11,1523,2,117 - Altamirano,0,117,0,23,2024-02-12 13:34:45,-3.7188898,40.4309797,"(-3.7188898, 40.4309797)"
188,"Calle Juan Martín el Empecinado nº 16,",02,026,9,14,1524,2,118 - Juan Martín,0,118,0,23,2024-02-12 13:34:45,-3.6882407,40.400781,"(-3.6882407, 40.400781)"
189,"Calle Méndez Álvaro nº 11,",02,027,7,16,1525,0,119 - Méndez Álvaro,0,119,0,23,2024-02-12 13:34:45,-3.6862653,40.4012905,"(-3.6862653, 40.4012905)"
190,"Calle Palos de la Frontera nº 27,",02,026,17,10,1526,2,120 - Palos de la Frontera,0,120,0,27,2024-02-12 13:34:45,-3.6948251018524214,40.403090451430614,"(-3.6948251018524214, 40.403090451430614)"
191,"Paseo de Santa María de la Cabeza nº 58,",02,026,12,15,1527,2,121 - Santa María de la Cabeza,0,121,0,27,2024-02-12 13:34:45,-3.6986027,40.4017487,"(-3.6986027, 40.4017487)"
192,"Calle Santa Engracia nº 14,",07,074,14,9,1528,2,122 - Santa Engracia 14,0,122,0,23,2024-02-12 13:34:45,-3.6963659,40.4295362,"(-3.6963659, 40.4295362)"
193,"Calle Guzmán el Bueno nº 1,",07,071,16,11,1529,2,123 - Guzmán el Bueno,0,123,0,27,2024-02-12 13:34:45,-3.7133412,40.4306458,"(-3.7133412, 40.4306458)"
194,"Calle Manuel Silvela nº 20,",07,073,25,2,1530,1,124 - Manuel Silvela,0,124,0,27,2024-02-12 13:34:45,-3.6993695,40.430969,"(-3.6993695, 40.430969)"
195,"Calle Fernández de la Hoz nº 29,",07,074,24,3,1531,1,125 - General Martínez Campos ,0,125,0,27,2024-02-12 13:34:45,-3.6948,40.4353,"(-3.6948, 40.4353)"
196,"Calle del General Álvarez de Castro nº 1,",07,073,11,16,1532,2,126 - General Álvarez de Castro,0,126,0,27,2024-02-12 13:34:45,-3.7018044,40.4345976,"(-3.7018044, 40.4345976)"
197,"Calle Fernando el Católico nº 19,",07,072,7,20,1533,0,127 - Fernando el Católico,0,127,0,27,2024-02-12 13:34:45,-3.708439,40.4338516,"(-3.708439, 40.4338516)"
198,"Calle Cea Bermúdez nº 59,",07,076,20,7,1534,1,128 - Cea Bermúdez,0,128,0,27,2024-02-12 13:34:45,-3.7154,40.4392,"(-3.7154, 40.4392)"
199,"Calle José Abascal nº 33,",07,075,8,19,1535,0,129 - José Abascal,0,129,0,27,2024-02-12 13:34:45,-3.6982353,40.4383865,"(-3.6982353, 40.4383865)"
200,"Calle Santa Engracia nº 127,",07,075,15,8,1536,2,130 - Santa Engracia 127,0,130,0,23,2024-02-12 13:34:45,-3.70164,40.44156,"(-3.70164, 40.44156)"
201,"Calle Bravo Murillo nº 44,",07,075,18,5,1537,1,131 - Bravo Murillo 44,0,131,0,23,2024-02-12 13:34:45,-3.70403123,40.4417884,"(-3.70403123, 40.4417884)"
202,"Calle Santa Engracia nº 168,",07,075,3,24,1538,0,132 - Glorieta de los Cuatro Caminos,0,132,0,27,2024-02-12 13:34:45,-3.703605250412747,40.446377501314885,"(-3.703605250412747, 40.446377501314885)"
203,"Calle Raimundo Fernández Villaverde nº 33,",06,062,5,19,1539,0,133 - Raimundo Fernández,0,133,0,24,2024-02-12 13:34:45,-3.7001669,40.447125,"(-3.7001669, 40.447125)"
204,"Calle María de Guzmán nº 58,",07,075,4,19,1540,0,134 - Agustín de Betancourt,0,134,0,23,2024-02-12 13:34:45,-3.6955687,40.4441818,"(-3.6955687, 40.4441818)"
205,"Plaza de San Juan de la Cruz nº 11,",07,075,13,10,1541,2,135 - Plaza de San Juan de la Cruz,0,135,0,23,2024-02-12 13:34:45,-3.692734,40.441481,"(-3.692734, 40.441481)"
206,"Paseo de la Castellana nº 106,",05,051,21,2,1542,1,136 - Castellana 106,0,136,0,23,2024-02-12 13:34:45,-3.690769,40.4451244,"(-3.690769, 40.4451244)"
207,"Plaza de la República Argentina nº 6,",05,051,10,14,1543,2,137 - Plaza de la República Argentina,0,137,0,24,2024-02-12 13:34:45,-3.6853377,40.4454477,"(-3.6853377, 40.4454477)"
208,"Paseo de la Castellana esquina calle Raimundo Fernández Villaverde,",07,075,18,4,1544,1,138 - Paseo de la Castellana con Raimundo Fer,0,138,0,23,2024-02-12 13:34:45,-3.6914063,40.4457414,"(-3.6914063, 40.4457414)"
209,"Calle José Gutiérrez Abascal nº 2,",05,051,14,10,1545,2,"139 - Calle José Gutiérrez Abascal,2",0,139,0,24,2024-02-12 13:34:45,-3.690419307270818,40.43939562033124,"(-3.690419307270818, 40.43939562033124)"
210,"Calle Velázquez nº 130,",05,051,26,0,1546,1,140 - Velázquez 130,0,140,0,27,2024-02-12 13:34:45,-3.6830583,40.4387566,"(-3.6830583, 40.4387566)"
211,"Paseo de la Castellana nº 43,",07,074,9,3,1547,1,141 - Paseo de la Castellana - Glorieta de Em,0,141,0,12,2024-02-12 13:34:45,-3.6893917,40.4354047,"(-3.6893917, 40.4354047)"
212,"Paseo de la Castellana nº 42,",04,046,22,1,1548,1,142 - Castellana 42,0,142,0,23,2024-02-12 13:34:45,-3.6879154,40.4334087,"(-3.6879154, 40.4334087)"
213,"Calle General Pardiñas nº 56,",04,045,13,10,1549,2,186 - General Pardiñas,0,186,0,23,2024-02-12 13:34:45,-3.6783016,40.4289804,"(-3.6783016, 40.4289804)"
214,"Calle Juan Bravo nº 50,",04,045,16,11,1550,2,144 - Juan Bravo 50,0,144,0,27,2024-02-12 13:34:45,-3.675556,40.4324081,"(-3.675556, 40.4324081)"
215,"Calle Ortega y Gasset nº 87,",04,045,22,1,1551,1,145 - Ortega y Gasset 87,0,145,0,23,2024-02-12 13:34:45,-3.6712823,40.429887,"(-3.6712823, 40.429887)"
216,"Calle María Francisca nº 3,",05,051,12,7,1552,2,146 - María Francisca 1,0,146,0,19,2024-02-12 13:34:45,-3.6788499,40.4442541,"(-3.6788499, 40.4442541)"
217,"Avenida del Doctor Arce nº 45,",05,051,19,4,1553,1,147 - Doctor Arce 45,0,147,0,23,2024-02-12 13:34:45,-3.6794,40.4484,"(-3.6794, 40.4484)"
218,"Calle Serrano nº 210,",05,051,7,16,1554,0,148 - Serrano 210,0,148,0,23,2024-02-12 13:34:45,-3.6813971,40.451117,"(-3.6813971, 40.451117)"
219,"Paseo de la Habana nº 42,",05,051,2,21,1555,0,149 - Paseo de la Habana 42,0,149,0,23,2024-02-12 13:34:45,-3.6879303,40.4498515,"(-3.6879303, 40.4498515)"
220,"Calle Orense nº 12,",06,062,21,6,1557,1,151 - Orense 12,0,151,0,27,2024-02-12 13:34:45,-3.6953592650123657,40.44881224951987,"(-3.6953592650123657, 40.44881224951987)"
221,"Avenida del General Perón frente al nº 4,",06,062,1,22,1558,0,152 - General Perón 1,0,152,0,23,2024-02-12 13:34:45,-3.6989,40.4525,"(-3.6989, 40.4525)"
222,"Avenida del General Perón frente al nº 36,",06,062,12,11,1559,2,153 - General Perón con Poeta Joan Maragall,0,153,0,23,2024-02-12 13:34:45,-3.6936,40.4523,"(-3.6936, 40.4523)"
223,"Calle Orense nº 36,",06,062,13,11,1560,2,154 - Orense 36,0,154,0,24,2024-02-12 13:34:45,-3.6946218,40.4548456,"(-3.6946218, 40.4548456)"
224,"Calle San Germán nº 57,",06,062,6,17,1561,0,155 - San Germán 57,0,155,0,23,2024-02-12 13:34:45,-3.700930190178302,40.4573342300643,"(-3.700930190178302, 40.4573342300643)"
225,"Calle Sor Ángela de la Cruz nº 2,",06,063,24,0,1562,1,156 - Sor Ángela de la Cruz,0,156,0,24,2024-02-12 13:34:45,-3.691533,40.4592351,"(-3.691533, 40.4592351)"
226,"Avenida de Alberto Alcocer nº 22,",05,054,13,10,1564,2,158 - Alberto Alcocer,0,158,0,23,2024-02-12 13:34:45,-3.684625,40.45869,"(-3.684625, 40.45869)"
227,"Paseo de la Habana nº 63,",05,054,9,14,1565,2,159 - Paseo de la Habana 63,0,159,0,23,2024-02-12 13:34:45,-3.6835926,40.4543852,"(-3.6835926, 40.4543852)"
228,"Calle Colombia nº 7,",05,054,7,17,1566,0,160 - Colombia,0,160,0,24,2024-02-12 13:34:45,-3.6763439,40.4572466,"(-3.6763439, 40.4572466)"
229,"Paseo de la Florida nº 8,",09,091,20,7,1567,1,161 - Paseo de la Florida,0,161,0,27,2024-02-12 13:34:45,-3.7220993214090403,40.422192474165534,"(-3.7220993214090403, 40.422192474165534)"
230,"Paseo de los Olmos nº 28,",02,022,13,10,1568,2,162 - Metro Pirámides,0,162,0,22,2024-02-12 13:34:45,-3.7105765,40.4034968,"(-3.7105765, 40.4034968)"
231,"Paseo de la Esperanza nº 2,",02,022,11,8,1569,2,163 - Paseo de la Esperanza,0,163,0,19,2024-02-12 13:34:45,-3.706445,40.4037586,"(-3.706445, 40.4037586)"
232,"Paseo de las Delicias nº 94,",02,025,14,13,1570,2,164 - Paseo de las Delicias,0,164,0,27,2024-02-12 13:34:45,-3.69461,40.39723,"(-3.69461, 40.39723)"
233,"Paseo de la Chopera nº 14,",02,023,13,30,1571,0,165 - Entrada Matadero,0,165,0,43,2024-02-12 13:34:45,-3.697596,40.392888,"(-3.697596, 40.392888)"
234,"Calle Segovia nº 26,",01,011,10,17,1572,2,166 - Segovia 26,0,166,0,27,2024-02-12 13:34:45,-3.7133770233135133,40.41390473235381,"(-3.7133770233135133, 40.41390473235381)"
235,"Calle Segovia nº 45,",02,021,19,8,1573,1,167 - Segovia 45,0,167,0,27,2024-02-12 13:34:45,-3.71748917032373,40.41374770742206,"(-3.71748917032373, 40.41374770742206)"
236,"Paseo Santa María de la Cabeza nº 29,",02,026,14,9,1574,2,168 - Batalla del Salado,0,168,0,23,2024-02-12 13:34:45,-3.6959,40.4046,"(-3.6959, 40.4046)"
237,"Calle Toledo nº 181,",02,022,6,18,1575,0,169 - Pirámides,0,169,0,24,2024-02-12 13:34:45,-3.713823,40.401589,"(-3.713823, 40.401589)"
238,"Paseo de la Esperanza nº 21,",02,022,22,2,1576,1,170 - Paseo de la Esperanza,0,170,0,24,2024-02-12 13:34:45,-3.7043956,40.4010554,"(-3.7043956, 40.4010554)"
239,"Calle Embajadores nº 97,",02,025,17,10,1577,2,171 - Embajadores-Cáceres,0,171,0,27,2024-02-12 13:34:45,-3.6984023,40.3997013,"(-3.6984023, 40.3997013)"
240,"Calle Bustamante nº 1,",02,025,5,17,1578,0,172 - Delicias,0,172,0,23,2024-02-12 13:34:45,-3.6934926,40.4008279,"(-3.6934926, 40.4008279)"
241,"Paseo de la Esperanza nº 59,",02,022,9,15,1579,2,173 - Puente Praga,0,173,0,24,2024-02-12 13:34:45,-3.7024839,40.3983467,"(-3.7024839, 40.3983467)"
242,"Paseo de Yeserías nº 45,",02,022,2,25,1580,0,174 - Madrid Río-Yeserías,0,174,0,27,2024-02-12 13:34:45,-3.7065258846557603,40.39742958306358,"(-3.7065258846557603, 40.39742958306358)"
243,"Calle Jaime el Conquistador nº 30,",02,023,4,15,1581,0,175 - Jaime el Conquistador,0,175,0,19,2024-02-12 13:34:45,-3.69834452,40.3962264,"(-3.69834452, 40.3962264)"
244,"Calle Bolívar nº 3,",02,025,1,22,1583,0,177 - Legazpi,0,177,0,23,2024-02-12 13:34:45,-3.6941876374343896,40.391447085678806,"(-3.6941876374343896, 40.391447085678806)"
245,"Calle León Gil de Palacio nº 3,",03,031,8,16,1584,2,178 - Junta Municipal Retiro,0,178,0,24,2024-02-12 13:34:45,-3.6788343,40.4029202,"(-3.6788343, 40.4029202)"
246,"Avenida de la Albufera nº 6,",13,132,13,11,1585,2,179 - Puente de Vallecas,0,179,0,24,2024-02-12 13:34:45,-3.6692724,40.3979273,"(-3.6692724, 40.3979273)"
247,"Calle Retama nº 5,",02,027,11,12,1586,2,180 - Méndez Álvaro,0,180,0,23,2024-02-12 13:34:45,-3.67589,40.3940423,"(-3.67589, 40.3940423)"
248,"Calle Ibiza nº 18,",03,034,22,5,1587,1,181 - Retiro-Ibiza,0,181,0,27,2024-02-12 13:34:45,-3.676443540475469,40.41816932665331,"(-3.676443540475469, 40.41816932665331)"
249,"Calle Alcalde Sáinz de Baranda frente al nº 107,",03,033,15,8,1588,2,182 - Parque Roma,0,182,0,23,2024-02-12 13:34:45,-3.6657777,40.4186666,"(-3.6657777, 40.4186666)"
250,"Calle Hermosilla nº 135,",04,042,8,15,1589,2,183 - Doctor Esquerdo-Hermosilla,0,183,0,23,2024-02-12 13:34:45,-3.669339,40.425635,"(-3.669339, 40.425635)"
251,"Paseo Marqués de Zafra nº 24,",04,043,8,16,1590,2,184 - Marqués de Zafra,0,184,0,24,2024-02-12 13:34:45,-3.6653055,40.426,"(-3.6653055, 40.426)"
252,"Calle Sancho Dávila esquina Paseo Marqués de Zafra,",04,043,12,12,1591,2,185 - Quinta Fuente del Berro,0,185,0,24,2024-02-12 13:34:45,-3.6615277,40.4250833,"(-3.6615277, 40.4250833)"
253,"Calle Diego de Leon, 52,",04,045,19,4,1592,1,143 - Diego de Leon 52,0,143,0,23,2024-02-12 13:34:45,-3.6780802,40.434676,"(-3.6780802, 40.434676)"
254,"Calle Alejandro González nº 1,",04,043,14,9,1593,2,187 - Alcalá-Ventas,0,187,0,23,2024-02-12 13:34:45,-3.6638249,40.4301326,"(-3.6638249, 40.4301326)"
255,"Avenida de Daroca nº 2,",15,151,18,9,1594,2,188 - Puente de Ventas,0,188,0,27,2024-02-12 13:34:45,-3.6590286,40.4312562,"(-3.6590286, 40.4312562)"
256,"Calle Virgen de la Alegría nº 18,",15,154,8,14,1595,2,189 - Avenida Donostiarra,0,189,0,23,2024-02-12 13:34:45,-3.6554918,40.4351256,"(-3.6554918, 40.4351256)"
257,"Calle Velázquez nº 91,",04,046,10,13,1596,2,190 - Velázquez-Diego de León,0,190,0,23,2024-02-12 13:34:45,-3.6833753,40.4343053,"(-3.6833753, 40.4343053)"
258,"Calle Alonso Heredia nº 1,",04,044,3,16,1597,0,191 - Diego de león,0,191,0,19,2024-02-12 13:34:45,-3.6740777840614403,40.434569387142616,"(-3.6740777840614403, 40.434569387142616)"
259,"Avenida de los Toreros nº 3,",04,044,18,9,1598,2,192 - Avenida de los Toreros,0,192,0,27,2024-02-12 13:34:45,-3.6714677183853106,40.431826464468664,"(-3.6714677183853106, 40.431826464468664)"
260,"Avenida de los Toreros nº 49,",04,044,12,15,1599,2,193 - Ventas,0,193,0,27,2024-02-12 13:34:45,-3.6655555,40.4324722,"(-3.6655555, 40.4324722)"
261,"Calle Francisco Silvela nº 86,",04,044,17,7,1600,1,194 - Avenida de América 2,0,194,0,24,2024-02-12 13:34:45,-3.6771535,40.4372638,"(-3.6771535, 40.4372638)"
262,"Calle Padre Indalecio Hernández nº 1,",05,052,5,19,1601,0,195 - Avenida de América 1,0,195,0,24,2024-02-12 13:34:45,-3.6754444,40.4392222,"(-3.6754444, 40.4392222)"
263,"Calle Suero de Quiñones nº 3,",05,053,9,18,1602,2,196 - Prosperidad,0,196,0,27,2024-02-12 13:34:45,-3.6752218,40.4442237,"(-3.6752218, 40.4442237)"
264,"Avenida de Concha Espina nº 34,",05,051,11,11,1603,2,197 - Parque Berlín,0,197,0,23,2024-02-12 13:34:45,-3.677916,40.4516059,"(-3.677916, 40.4516059)"
265,"Castellana 33,",07,074,22,1,1604,1,198 - Castellana 33,0,198,0,23,2024-02-12 13:34:45,-3.6891,40.432,"(-3.6891, 40.432)"
266,"Calle Fernando el Católico nº 61,",07,071,11,16,1605,2,199 - Fernando el Católico,0,199,0,27,2024-02-12 13:34:45,-3.7149166,40.4343611,"(-3.7149166, 40.4343611)"
267,"Glorieta de Quevedo nº 5,",07,072,12,12,1606,2,200 - Quevedo,0,200,0,24,2024-02-12 13:34:45,-3.7045789811585417,40.43375360585919,"(-3.7045789811585417, 40.43375360585919)"
268,"Calle José Abascal frente al nº 2,",07,075,4,19,1607,0,201 - Canal,0,201,0,23,2024-02-12 13:34:45,-3.7038333,40.4386944,"(-3.7038333, 40.4386944)"
269,"Calle Santander esquina con Avenida de Filipinas,",07,076,14,12,1608,2,202 - Parque Santander,0,202,0,27,2024-02-12 13:34:45,-3.7083,40.4413,"(-3.7083, 40.4413)"
270,"Calle General Ampudia nº 2,",07,076,13,11,1609,2,203 - San Francisco de Sales,0,203,0,24,2024-02-12 13:34:45,-3.7144722,40.44175,"(-3.7144722, 40.44175)"
271,"Calle Doctor Santero nº 1,",06,061,9,14,1610,2,204 - Cuatro Caminos 2,0,204,0,23,2024-02-12 13:34:45,-3.7040397,40.4476488,"(-3.7040397, 40.4476488)"
272,"Calle Navarra nº 1,",06,061,6,17,1611,0,205 - Estrecho,0,205,0,23,2024-02-12 13:34:45,-3.7032777,40.4535,"(-3.7032777, 40.4535)"
273,"Calle Marqués de Viana nº 3,",06,066,3,20,1612,0,206 - Metro Tetuán,0,206,0,23,2024-02-12 13:34:45,-3.698915521426396,40.4607466894426,"(-3.698915521426396, 40.4607466894426)"
274,"Calle Azucenas nº 1,",06,065,1,18,1613,0,207 - Remonta,0,207,0,19,2024-02-12 13:34:45,-3.6973352,40.4630443,"(-3.6973352, 40.4630443)"
275,"Paseo de la Castellana nº 216,",05,056,15,3,1614,1,208 - Plaza de Castilla,0,208,0,18,2024-02-12 13:34:45,-3.6890611,40.4662811,"(-3.6890611, 40.4662811)"
276,"Paseo Castellana (Fundación Canal),",05,055,20,3,1615,1,209 - Plaza de Castilla 2,0,209,0,23,2024-02-12 13:34:45,-3.6887,40.4657,"(-3.6887, 40.4657)"
277,"Calle Tres Cruces nº 7,",01,016,6,21,1616,0,210 - Tres Cruces,0,210,0,27,2024-02-12 13:34:45,-3.7027164,40.4196518,"(-3.7027164, 40.4196518)"
278,"Calle Desengaño nº 1,",01,015,12,11,1617,2,211 - Desengaño,0,211,0,23,2024-02-12 13:34:45,-3.70239,40.42059,"(-3.70239, 40.42059)"
279,"Glorieta Marqués de Vadillo nº 9,",11,113,15,12,1618,2,212 - Marqués de Vadillo,0,212,0,27,2024-02-12 13:34:45,-3.716591,40.398247,"(-3.716591, 40.398247)"
280,"Calle Antonio López nº 129,",12,125,5,18,1619,0,213 - Glorieta de Cádiz,0,213,0,23,2024-02-12 13:34:45,-3.7002247,40.3889918,"(-3.7002247, 40.3889918)"
